year,month,day,time,Latitude(S),Longitude(W),wind direction,wind force,"water temp
Surface (F)","water temp 
Injection (F)","Sea state 
Direction","Sea state 
Force","Sea swell 
Direction","Sea swell 
Force",Barometer,Air Temperature,REMARKS,Folder ref,ship_name,UUID
1935,12,2,12,-57.13,-14.02,WSW,3,nan,nan,nan,nan,CALM,CALM,28.91,34,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,650c86dd15f552668d4ec948d67d610e
1935,12,3,12,-56.48,-14.0,SW,2,nan,nan,nan,nan,NW,nan,29.45,33,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,7334144ffd6a537b82814bd4dc858e42
1935,12,4,12,-56.62,-13.08,NW,3,nan,nan,nan,nan,CALM,CALM,29.25,40,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,e87b936e73ff5fd098514127a0ea6da5
1935,12,5,12,-56.58,-13.7,E,2,nan,nan,nan,nan,NE,nan,28.8,33,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d9dc74fffd995788a0e270d487b7ce29
1935,12,6,12,-55.98,-13.2,SW,3,nan,nan,nan,nan,N,BIG,29.23,35,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,46ae377883f45534942d2466184df573
1935,12,7,12,-56.32,-12.88,NE,1,nan,nan,nan,nan,CALM,CALM,29.31,40,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,15bf12a703f9585b85effa949d999576
1935,12,8,12,-56.42,-12.93,E,4,nan,nan,nan,nan,CALM,CALM,28.98,41,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d3fdc8151e825b4cbf9ed9167a29f143
1935,12,9,12,-56.58,-12.65,SSW,3,nan,nan,nan,nan,CALM,CALM,28.65,30,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c66ffdd5122256a6bfce58bebc8f0bf5
1935,12,10,12,-56.93,-10.0,W,4,nan,nan,nan,nan,NW,nan,29.2,30,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,5162d8dcfff3587fb0a02fd9ad32b98e
1935,12,11,12,-57.0,-9.08,W,3,nan,nan,nan,nan,CALM,CALM,29.54,32,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,422b2b73e38f50ef9b064bb6853b2df5
1935,12,12,12,-56.63,-8.0,W,2,nan,nan,nan,nan,nan,nan,29.63,30,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a814ff2bcd0f560b9cd7247fd2606ad3
1935,12,13,12,-56.45,-7.42,W,2,nan,nan,nan,nan,nan,nan,29.56,32,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,855ea6fa12125871aa48647113e71908
1935,12,14,12,-56.58,-7.12,W,2,nan,nan,nan,nan,nan,nan,29.6,31,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,21af2465c47454f798dbafe0266c1adc
1935,12,15,12,-56.58,-6.98,W,4,nan,nan,nan,nan,nan,nan,29.38,40,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a916768820a25009b720146c950c6e36
1935,12,16,12,-56.58,-6.8,WNW,1,nan,nan,nan,nan,nan,LIGHT,29.43,36,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c1e32b1e7d8054a684ec86bf9c6700e8
1935,12,17,12,-56.12,-6.63,WNW,2,nan,nan,nan,nan,nan,nan,29.65,50,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a6d0d801f4275dbcabf05c816c93b90b
1935,12,18,12,-56.1,-5.8,NE,3,nan,nan,nan,nan,nan,nan,29.46,44,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,7b4c96d8b22a51b096abbce2d5c54b79
1935,12,19,12,-56.22,-5.62,NNE,3,nan,nan,nan,nan,nan,nan,29.05,43,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,6bd756b9caef5b35bde72f69a1b9001b
1935,12,20,12,-56.32,-6.02,E,3,nan,nan,nan,nan,N,nan,28.55,33,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,95bf4e1bf0a35cb68c2882fce29adb24
1935,12,21,12,-56.63,-6.12,N,1,nan,nan,nan,nan,N,BIG,28.56,43,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,57138541484952ad97819994c54bc89f
1935,12,22,12,-57.0,-6.25,SSW,2,nan,nan,nan,nan,N,BIG,29.0,39,ICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,51c9c3cf4b205ff69ef2785479c38759
1935,12,23,12,-57.07,-6.2,SSW,1,nan,nan,nan,nan,nan,nan,29.32,38,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,9abbbb2a8f145d51b572b318607d5234
1935,12,24,12,-57.4,-6.47,W,1,nan,nan,nan,nan,nan,nan,29.58,50,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,35179aaa4954571c9c28a98b7ab2d011
1935,12,25,12,-57.47,-6.23,W,1,nan,nan,nan,nan,nan,nan,29.62,49,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,81deec22777f57e2b60e6e699f531cda
1935,12,26,12,-57.53,-6.2,N,3,nan,nan,nan,nan,nan,nan,29.05,36,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,069c649f97c05e16b1bfe218190b5c74
1935,12,27,12,-57.77,-6.25,N,3,nan,nan,nan,nan,N,BIG,28.75,46,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,3ab507bedb7554fe96217e6a15978149
1935,12,28,12,-57.92,-6.37,NNW,4,nan,nan,nan,nan,nan,nan,29.17,41,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,574f9b640acd5168b89f30ffe55c60cd
1935,12,29,12,-57.9,-3.58,WNW,3,nan,nan,nan,nan,N,BIG,29.7,43,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,7fc9b66b365e5e87be5bca2064b5b524
1935,12,30,12,-58.05,-3.42,NNW,3,nan,nan,nan,nan,N,nan,29.51,34,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,ab250ffb4ecd52029dfecbe7bfc73ea7
1935,12,31,12,-58.13,-3.12,ENE,2,nan,nan,nan,nan,nan,nan,29.06,33,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,936e0d9cf7b35a2aa09a5ad039de19e9
1936,1,1,12,-58.0,-3.27,S,2,nan,nan,nan,nan,N,nan,28.9,33,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,ed173516e2525a5183d6a2a61b52b807
1936,1,2,12,-57.73,-3.68,SE,3,nan,nan,nan,nan,N,nan,29.1,43,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,7b6918e3c29759b896f8e39abff80889
1936,1,3,12,-57.05,-3.97,WNW,3,nan,nan,nan,nan,N,nan,29.05,43,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,1d4e2b18d6055056ab92e054277b8387
1936,1,4,12,-57.7,-5.87,WNW,4,nan,nan,nan,nan,nan,nan,28.9,30,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,5f4af6f09cf5540584ace2f37452526e
1936,1,5,12,-57.88,-7.55,W,3,nan,nan,nan,nan,nan,nan,29.12,32,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,3526ffa6698a5d55951201d4098c827e
1936,1,6,12,-58.22,-8.3,E,2,nan,nan,nan,nan,nan,nan,28.85,41,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a6dc3ded33465dbab64e37749d405f2b
1936,1,7,12,-58.18,-7.08,SW,2,nan,nan,nan,nan,nan,nan,29.16,41,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,f8f1db1c5c5c5432b23576f82170b9b8
1936,1,8,12,-58.15,-6.98,W,2,nan,nan,nan,nan,N,nan,29.15,40,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d1338715b0a3592e9e1cbde91ba742fb
1936,1,9,12,-58.07,-5.95,SSE,2,nan,nan,nan,nan,nan,nan,29.24,46,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,fab3fe09edbc5ed8882ca961c90e3673
1936,1,10,12,-57.85,-5.4,WSW,3,nan,nan,nan,nan,nan,nan,29.15,40,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,825a95738756516da87e150833f39fc1
1936,1,11,12,-57.07,-5.3,SSW,3,nan,nan,nan,nan,nan,nan,29.14,50,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,f388763b916c5c2bbac19f1cdacd9fa9
1936,1,12,12,-57.73,-5.55,S,2,nan,nan,nan,nan,SE,nan,29.12,42,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d33dc2071a365adeb5b10c44c9435c5f
1936,1,13,12,-57.78,-6.97,SSW,2,nan,nan,nan,nan,nan,nan,29.48,44,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,32d2598aa75f544db9c0bd55897d22ae
1936,1,14,12,-57.78,-8.1,WSW,2,nan,nan,nan,nan,nan,nan,29.53,44,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,92c39f4334f25ec98875a091ddae1c1d
1936,1,15,12,-57.48,-8.13,SW,2,nan,nan,nan,nan,nan,nan,29.82,50,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,dd46bb31a346548d9063022d319ad2ba
1936,1,16,12,-56.98,-11.07,W,4,nan,nan,nan,nan,nan,nan,30.05,38,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,856b47bcb7175b38bec7185ed8fa0620
1936,1,17,12,-57.02,-13.0,N,3,nan,nan,nan,nan,nan,nan,29.64,41,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,abeef518dbe65797848fe1077da44b8a
1936,1,18,12,-57.42,-12.95,ENE,1,nan,nan,nan,nan,N,BIG,29.0,31,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,05211218d0af58099cf83c6371437bce
1936,1,19,12,-58.18,-13.63,SSE,4,nan,nan,nan,nan,nan,nan,29.15,32,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,5461642a630e5382aeac3377c39ff577
1936,1,20,12,-58.05,-15.52,WNW,2,nan,nan,nan,nan,nan,nan,29.46,32,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c9f8e6e9332a55518c2b3058d57ef3b0
1936,1,21,12,-59.07,-17.63,WNW,2,nan,nan,nan,nan,N,nan,29.27,45,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,9e4cd977691b507ca63fdfa178244ba9
1936,1,22,12,-59.07,-18.43,SW,1,nan,nan,nan,nan,nan,nan,29.43,44,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,9a25db57f48d5c569058e21f6d3f01a1
1936,1,23,12,-59.18,-18.57,NE,2,nan,nan,nan,nan,nan,nan,29.2,38,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,ff6a027f04c55ff187625442cb927beb
1936,1,24,12,-59.42,-18.72,NW,2,nan,nan,nan,nan,nan,nan,28.7,47,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,fa647a5da87a5690abf1d89738eb9fc1
1936,1,25,12,-59.82,-18.2,WNW,3,nan,nan,nan,nan,nan,nan,28.9,33,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,be05600c0a7f54049a5a5299cbf2f09a
1936,1,26,12,-59.53,-18.42,WNW,5,nan,nan,nan,nan,nan,nan,29.3,46,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,45c46f3471055e1fa72c9c8cd091a1a4
1936,1,27,12,-59.95,-19.35,E,4,nan,nan,nan,nan,nan,nan,28.83,35,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,03821b7993595cb08190a96b41fe3d61
1936,1,28,12,-60.02,-20.8,SSW,4,nan,nan,nan,nan,nan,nan,29.12,38,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,227294cc93a752fcbfdbc7a604f6b422
1936,1,29,12,-60.05,-20.97,E,2,nan,nan,nan,nan,nan,nan,28.94,34,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,2a740cbdc46f5ad4a9ef4d8875dd93b8
1936,1,30,12,-59.77,-21.27,S,5,nan,nan,nan,nan,nan,nan,29.16,31,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c037e0b276855943a0ff4b0f1b8a7b72
1936,1,31,12,-60.35,-20.3,SW,3,nan,nan,nan,nan,nan,nan,29.58,32,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,6c5f8928dd8454d2b201e30fa7d57573
1936,2,1,12,-60.37,-20.03,NNW,3,nan,nan,nan,nan,nan,nan,29.61,38,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,077188fd7b335843b52e77831ef78d9d
1936,2,2,12,-60.37,-20.55,SW,3,nan,nan,nan,nan,nan,nan,29.98,34,PACKICE,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c9cc51d63f0f5ace8c6b84a880dd39da
1936,2,3,12,-60.4,-19.37,NW,2,nan,nan,nan,nan,nan,nan,29.85,42,CLEAR,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,ca02a022e6b6542dbb62b7838d58b48e
1936,2,4,12,-60.45,-19.55,WNW,2,nan,nan,nan,nan,nan,nan,29.71,36,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,648abf36ddd5596cacf40f2f7859d110
1936,2,5,12,-60.88,-21.8,NNW,2,nan,nan,nan,nan,nan,nan,29.53,36,CLEAR,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d8e698ff9d8f5cf9b8abb86731986ae2
1936,2,6,12,-61.1,-22.22,S,2,nan,nan,nan,nan,nan,nan,29.36,36,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,d1ace00b4f885136849362de83229d02
1936,2,7,12,-60.85,-23.0,N,2,nan,nan,nan,nan,nan,nan,29.4,32,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,609e162cb40959a8b460e1f96427f785
1936,2,8,12,-61.03,-23.8,NNW,5,nan,nan,nan,nan,nan,nan,28.92,34,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,1792a8eb6d1c53cf8a695caac72d70f1
1936,2,9,12,-60.63,-25.58,W,2,nan,nan,nan,nan,nan,nan,28.86,44,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,7a0415d287ba51ef8d65ea782abee6ae
1936,2,10,12,-60.55,-25.93,NW,3,nan,nan,nan,nan,nan,nan,28.76,40,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,be8a75fa67c25f93bafa1223d8053b27
1936,2,11,12,-60.05,-25.98,W,2,nan,nan,nan,nan,nan,nan,28.8,46,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,f883ed2f49f0542dab789285b83da822
1936,2,12,12,-60.05,-25.52,SSE,4,nan,nan,nan,nan,nan,nan,29.15,34,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,b4aefcf16763547996e98e3b0cf378dd
1936,2,13,12,-59.05,-25.48,W,2,nan,nan,nan,nan,nan,nan,29.6,36,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,033a739453285c8d96b4f7747aa5992e
1936,2,14,12,-59.03,-25.93,NNW,4,nan,nan,nan,nan,nan,nan,29.4,32,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c126c5799666511e943156072c2d91e0
1936,2,15,12,-59.07,-25.43,NW,6,nan,nan,nan,nan,nan,nan,29.45,38,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,f30fda0ee11657d19e4fa77cb1597d06
1936,2,16,12,-59.48,-27.05,NW,5,nan,nan,nan,nan,nan,BIG,29.54,38,OCAST,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,907ac897d5765668b5fa743f8c67c3c7
1936,2,17,12,-59.98,-27.03,NW,7,nan,nan,nan,nan,nan,nan,29.05,34,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,f91f4377b57650389f3374fbc204db10
1936,2,18,12,-60.12,-27.05,WNW,5,nan,nan,nan,nan,nan,nan,29.38,32,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,b66775617361584f896dea9be4e0e209
1936,2,19,12,-59.85,-28.65,WNW,1,nan,nan,nan,nan,nan,nan,29.6,39,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,03692a902223565ba3781a389c108af3
1936,2,20,12,-60.22,-29.7,NW,2,nan,nan,nan,nan,nan,nan,29.76,36,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a1faf62544ee5059a6b4d6bef5f923f7
1936,2,21,12,-60.35,-29.62,NNE,2,nan,nan,nan,nan,nan,nan,29.45,44,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,15d63a87fe66527ea1e4436265cf03ee
1936,2,22,12,-60.47,-30.27,N,1,nan,nan,nan,nan,nan,nan,29.16,32,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,c8a190bea68e5b1b8c69e6f6d7614c63
1936,2,23,12,-60.87,-30.95,NW,4,nan,nan,nan,nan,NW,BIG,29.04,36,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,37fab65aea48513e8cccb70d0629c841
1936,2,24,12,-61.7,-34.08,NW,4,nan,nan,nan,nan,nan,nan,29.12,34,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,14fe6dfdb0f5527c9b1195a72d921f2d
1936,2,25,12,-62.08,-34.45,NNE,2,nan,nan,nan,nan,nan,nan,28.86,34,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,5449580208435e089595cddc287009cd
1936,2,26,12,-61.9,-32.28,NE,2,nan,nan,nan,nan,nan,nan,28.64,34,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,62d1056c0d6e5bd29401edeb3a466b56
1936,2,27,12,-61.55,-30.73,N,2,nan,nan,nan,nan,nan,nan,28.73,31,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,304e555d48dd564796cf2a0c98f7bca8
1936,2,28,12,-60.2,-28.0,SSE,2,nan,nan,nan,nan,nan,nan,28.85,38,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,656e4e0aeeeb516c9a880a1a5676630c
1936,2,29,12,-60.08,-27.82,SW,2,nan,nan,nan,nan,nan,nan,29.1,35,CLEAR,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,a9164881d244586fa1b89c1f61db1669
1936,3,1,12,-59.68,-27.12,WSW,5,nan,nan,nan,nan,nan,nan,29.13,42,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,8c7fd8c21dd75055a24620244f1a330b
1936,3,2,12,-59.45,-26.8,SW,4,nan,nan,nan,nan,nan,nan,29.23,32,SNOW,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,676be9bcfbf85fba95b4b087bcbacea8
1936,3,3,12,-59.77,-27.75,SSW,3,nan,nan,nan,nan,nan,nan,29.43,37,nan,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,ced332c2c70b5542afd7969829318611
1936,3,4,12,-60.08,-28.53,NNW,2,nan,nan,nan,nan,nan,nan,29.35,40,FOG,Salvesen2_E5_Box1_Sourabaya_35_36,Sourabaya,9e3dffdcc1a3524fa3ab2a92695d1078
1933,10,29,12,-54.17,-36.37,NORTH,4,nan,nan,NNW,5,NNW,5,,nan,nan,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,6c08b6782bf857a6bdbb8219e5149adf
1933,10,30,12,-54.55,-30.55,WEST,5,nan,nan,WNW,5,WNW,5,29.4,32,ICEBERG,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,d408f1e25c4956568a7dac031b62a95c
1933,10,31,12,-55.0,-26.12,NE,2,30,30,NNW,4,NNW,4,29.1,33,nan,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,921ffa2db6a3597081c7540d5d901c9e
1933,11,1,12,-55.62,-21.63,SW,1,30,30,NNW,3,NNW,3,28.98,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,d0db412d48c15f238ddfa8d9f75ba27d
1933,11,2,12,-56.0,-19.1,NW,2,30,30,NW,3,NW,3,29.14,30,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,5cfced33307157f08aa1b3228d411452
1933,11,3,12,-56.45,-17.33,NW,1,29,30,NW,1,NW,3,29.46,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,e146c4eab8d052ea818435af64f82290
1933,11,4,12,-56.58,-15.08,ENE,3,29,30,ENE,3,N,2,29.24,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,22e1f29881bd5232a0445b8e522ee2dc
1933,11,5,12,-56.48,-14.07,NW,3,29,30,NW,3,N,3,28.68,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,aab2571b2362514e9f50e69462bdcd60
1933,11,6,12,-56.62,-11.1,N,3,29,30,N,2,NNW,4,28.99,36,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,90e681df2205545aa8ba32f7e321f4b0
1933,11,7,12,-56.23,-9.47,NW,4,29,30,NW,4,NW,4,28.82,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,2bdfcfc62122550481c8ccc6f8812c51
1933,11,8,12,-56.52,-8.57,NW,3,29,30,NW,4,NW,4,28.6,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,eecca4c8ab9e595192837d94ca69c915
1933,11,9,12,-56.1,-4.98,SW,3,28,30,NW,4,NW,4,29.22,28,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,07bfb5f0d1815b62892d2d6fdb0312c5
1933,11,10,12,-56.0,-1.15,SW,2,28,30,NW,4,NW,4,29.42,27,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,72a54934a74253639180760c1ff22b4f
1933,11,11,12,-56.27,-0.47,ENE,2,28,30,NW,3,NW,3,28.72,33,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,8be7e307aecf5083b5f3a56426e64ff7
1933,11,12,12,-56.47,1.02,NW,4,28,30,NW,3,NW,4,28.54,30,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,f610c7fd79ee5dcf853001a252460ce0
1933,11,13,12,-56.52,2.18,WNW,3,28,30,NW,4,NW,4,28.82,28,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,8d85500ff9635a4fb60b3a8951e7a583
1933,11,14,12,-56.6,3.2,WNW,2,28,30,NW,3,NW,3,28.9,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,4451a74998e55f99b3f04d87b2197a4c
1933,11,15,12,-56.52,4.35,SW,2,28,30,NW,2,NW,2,28.98,26,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,0ef41381fac25297805e630296b9b74b
1933,11,16,12,-56.35,4.75,nan,1,28,30,nan,0,NW,1,29.3,30,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,257a683c774352e09a85999e40e8312e
1933,11,17,12,-56.23,5.38,WNW,2,28,30,nan,0,NW,1,29.6,29,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,6f902f8ddd3559d385a0bede05eecb83
1933,11,18,12,-56.37,5.58,NE,3,29,30,N,3,N,4,29.4,29,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,e88e4ff5ff765e08926476851f6ae78b
1933,11,19,12,-56.52,6.2,N,1,29,30,N,2,N,3,28.9,30,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,3cd30786689f5455966d0fc43180f315
1933,11,20,12,-56.47,6.75,nan,1,28,30,nan,0,N,2,28.68,28,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,03df2a06facf595b8fc5ed3d0428f830
1933,11,21,12,-53.42,5.95,nan,2,28,30,nan,0,NNW,3,28.98,27,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,ecfd70a4831d5354baf81ecdccfec159
1933,11,22,12,-56.07,6.27,WEST,1,29,30,nan,0,NNW,2,29.5,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,29933dfbf4855e5bb609af8e9948ca23
1933,11,23,12,-56.08,6.65,NNW,4,29,30,NNW,4,NNW,4,29.1,32,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,98fd300011c1551b8ed00a3e11afc297
1933,11,24,12,-56.72,6.47,WNW,5,29,30,NW,3,NW,4,28.72,29,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,ddca656f8807537998a354719614c5cf
1933,11,25,12,-56.77,7.05,NW,5,29,30,NW,5,NW,5,28.78,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,c66ed296791352d7873220d23e1b188d
1933,11,26,12,-56.52,7.97,WEST,3,29,30,NW,3,NW,4,28.88,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,5776504b378459739c9cfcfb7a0e6540
1933,11,27,12,-56.45,6.43,NNW,2,29,30,NNW,1,NNW,3,29.1,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,9f248b2a36a15a3b851ebdfcb4269c06
1933,11,28,12,-56.73,3.9,E,1,29,30,NE,2,nan,0,28.82,31,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,c02befd579e55bc08ca5b135b2e92e15
1933,11,29,12,-56.83,3.73,nan,1,29,30,NE,2,nan,0,28.98,36,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,30b931e6e3165860976e8246808939dd
1933,11,30,18,-57.3,3.15,NE,4,29,30,NE,4,NE,4,28.42,34,nan,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,fa808a2bf9b557978512495a4bfdf9a0
1933,12,1,12,-57.53,2.67,N,4,29,30,N,3,N,3,28.2,31,nan,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,48eafb8269ef585f9fc201602a61caf7
1933,12,2,12,-57.43,1.23,NNW,4,29,30,NNW,3,N,3,28.6,31,nan,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,43b7a021f6795dd6b4d07ec3ef0b9b7d
1933,12,3,12,-57.2,0.68,NNW,3,29,30,NNW,3,N,3,28.74,34,PACKICE,Salvesen1_B88_Current_H1-9_New_Sevilla_33_34,New sevilla,91604af561c1597bb3b14e0813212deb
